A.267	Dual of Lagrange Dual	For linear programming, it's well known that the dual of the dual is the primal. I'm wondering if it is the case for Lagrange duality, and I'm having a hard time showing this. Notationally, let the primal problem be: $$\text{minimize } \quad f_0(x)$$ $$\text{subject to } \quad f_i(x) \leq 0, \quad i = 1, \dots, m$$ And the dual be: $$\text{minimize } \quad -g(\lambda) = - \inf_x L(x, \lambda)$$ $$\text{subject to } \quad -\lambda \leq 0$$ Where $L(x,\lambda) = f_0(x) + \sum_{i=1}^m \lambda_i f_i(x)$ is the Lagrangian. I suspect it isn't true in general that the dual of dual is the primal. However, intuitively when I hear the term dual I assume that the dual of the dual should be the primal, so this got me confused.	optimization,convex-optimization,linear-programming,duality-theorems			دو گانه دو گانه لاگرانژی	برای برنامه‌نویسی خطی، خوب شناخته شده است که دوگان دوگان، اولیه است. من متشکک هستم که آیا این مورد برای دوگانی لاگرانژ صادق است یا نه، و برای نشان دادن این موضوع مشکلاتی دارم. با نمادگذاری، اجازه دهید مسئله‌ی اصلی را به صورت زیر تعریف کنیم: $$\text{minimize } \quad f_0(x)$$ $$\text{subject to } \quad f_i(x) \leq 0, \quad i = 1, \dots, m$$ و دوگان را به صورت زیر تعریف کنیم: $$\text{minimize } \quad -g(\lambda) = - \inf_x L(x, \lambda)$$ $$\text{subject to } \quad -\lambda \leq 0$$ که در آن $L(x,\lambda) = f_0(x) + \sum_{i=1}^m \lambda_i f_i(x)$ لاگرانژ است. من اعتقاد دارم که به طور کلی صحیح نیست که دوگان دوگان، اولیه باشد. با این حال، به طور شهودی وقتی اصطلاح دوگان را می‌شنوم، فرض می‌کنم که دوگان دوگان باید اولیه باشد، بنابراین این موضوع مرا گیج کرده است.
A.268	If $Z\thicksim\text{Poisson}(\lambda)$, find the expected value of $\frac{1}{1+Z}.$	The Problem: Suppose that $Z\thicksim\text{Poisson}(\lambda)$. Find the expected value of $\dfrac{1}{1+Z}.$ We have that \begin{align*} E\left[\frac{1}{1+Z}\right]&=\sum_{k=0}^\infty\frac{1}{1+k}\frac{e^{-\lambda}\lambda^k}{k!}=e^{-\lambda}\sum_{k=0}^\infty\frac{\lambda^k}{(k+1)!}=\frac{e^{-\lambda}}{\lambda}\left[\sum_{k=0}^\infty\frac{\lambda^k}{k!}-1\right]\\ &=\frac{e^{-\lambda}}{\lambda}[e^\lambda-1]=\frac{1}{\lambda}-\frac{e^{-\lambda}}{\lambda}, \end{align*} where we used the Taylor series for the exponential function. Do you agree with my approach above? Any feedback is most welcomed. Thank you very much for your time.	probability,solution-verification,expected-value,poisson-distribution			اگر $Z\thicksim\text{Poisson}(\lambda)$ باشد، مقدار مورد انتظار $\frac{1}{1+Z}$ را پیدا کنید.	مسئله: فرض کنید $Z\thicksim\text{Poisson}(\lambda)$ باشد. مقدار مورد انتظار $\dfrac{1}{1+Z}$ را پیدا کنید. داریم: \begin{align*} E\left[\frac{1}{1+Z}\right]&=\sum_{k=0}^\infty\frac{1}{1+k}\frac{e^{-\lambda}\lambda^k}{k!}=e^{-\lambda}\sum_{k=0}^\infty\frac{\lambda^k}{(k+1)!}=\frac{e^{-\lambda}}{\lambda}\left[\sum_{k=0}^\infty\frac{\lambda^k}{k!}-1\right]\\ &=\frac{e^{-\lambda}}{\lambda}[e^\lambda-1]=\frac{1}{\lambda}-\frac{e^{-\lambda}}{\lambda}, \end{align*} که در آن از سری تیلور برای تابع نمایی استفاده شده است. آیا با رویکرد من بالا موافقید؟ هر نظر یا بازخوردی که دارید بسیار مورد استقبال است. از وقت شما بسیار سپاسگزارم.
A.269	conditional probability in a family	Let a family have two children. It is known that one of the children is a boy. What is the probability that both the children are boys. So for this we build the sample space $S=\{(b,b)(b,g)(g,g)\}$ Let our event E be the case where both children are boys $E=\{ (b,b) \}$ Let the conditional be F $F=\{(b,g),(b,b)\}$ Hence $P(E|F)=\frac{P(E\cap F)}{P(F)}=\frac{1/3}{2/3}=\frac{1}{2}$ But the answer in my book is given as $\frac{1}{3}$ and I can't seem to understand why.	probability,conditional-probability			احتمال شرطی در یک خانواده	یک خانواده دو فرزند دارد. معلوم است که یکی از فرزندان پسر است. احتمال اینکه هر دو فرزند پسر باشند چقدر است؟ برای این منظور، فضای نمونه را بسازیم: $S=\{(b,b), (b,g), (g,g)\}$، که در آن از $b$ برای پسر و از $g$ برای دختر استفاده می‌شود. اینجا رخداد $E$ موردی است که هر دو فرزند پسر باشند: $E=\{(b,b)\}$ و رخداد مشروط $F$ را به عنوان داشتن حداقل یک پسر تعریف می‌کنیم: $F=\{(b,g), (b,b)\}$. بنابراین، $P(E|F)=\frac{P(E\cap F)}{P(F)}=\frac{1/3}{2/3}=\frac{1}{2}$ اما پاسخ کتاب به عنوان $\frac{1}{3}$ داده شده است و من نمی‌توانم فهمم را برسانم.
A.270	Expected number of heads before it turns up tails five times	A fair coin is flipped repeatedly until it turns up tails five times. What is the expected number of heads before that happens? Based on the link given in the comment, I have found it can be solved using the recursion $E(n)=\frac{1}{2}(E(n)+1)+\frac{1}{2}(E(n-1))$ which is equivalent to $E(n)=E(n-1)+1$. Is it correct?	probability,expected-value			میانگین تعداد شیرها قبل از اینکه پنج بار خط بیاید	تا زمانی که سکه به‌روی پنج بار شیر نشان دهد، سکه را به‌طور متوالی می‌اندازیم. چند شیر مورد انتظار قبل از این اتفاق است؟ بر اساس پیوند داده شده در نظرسنجی، من فهمیدم که می‌توان آن را با استفاده از بازگشت $E(n)=\frac{1}{2}(E(n)+1)+\frac{1}{2}(E(n-1))$ حل کرد که معادل با $E(n)=E(n-1)+1$ است. آیا این صحیح است؟
A.271	Probability of $\limsup_{n\to \infty} \{X_n X_{n+1}>0\}$ where $\{X_n\}$ are independent Gaussian r.v.'s with mean 0	Let $\{X_n\}$ be a sequence of independent Gaussian random variables with $\mathbb{E}\, X_n = 0$ for all $n \geq 1$. Find the probability of the event $$ \limsup_{n\to \infty} \big\{ X_n X_{n+1}> 0 \big\} $$ My first thought is that it should be 1 since Gaussians are always positive for a finite value. I was thinking of applying Borel-Cantelli and was trying something along the lines of \begin{align*} \mathbb{P} \big( \limsup_{n\to \infty} \big\{ X_n X_{n+1}> 0 \big\}\big) &= \mathbb{P}\big( X_n X_{n+1} > 0 \,\,\, i.o. \big) \\ &\leq \mathbb{P}\big( \big\{ X_n X_{n+1}> 0 \,\,\, i.o \big\} \cap \big\{ X_{n+1} > 0 \,\,\, i.o\big\} \big)\\ &= \mathbb{P}\big( \big\{ X_n X_{n+1}> 0 \,\,\, i.o \big\}\big) \,\,\mathbb{P}\big( \big\{ X_{n+1} > 0 \,\,\, i.o\big\} \big) \,\,\,\, \text{(by independence)} \end{align*} I'm not sure I'm thinking of this problem right, though.	probability-theory,random-variables,borel-cantelli-lemmas			احتمال $\limsup_{n\to \infty} \{X_n X_{n+1}>0\}$ کجاست که $\{X_n\}$ متغیرهای تصادفی گوسی مستقل با میانگین 0 هستند؟	فرض کنید که $\{X_n\}$ یک دنباله از متغیرهای تصادفی گوسی مستقل با $\mathbb{E}\, X_n = 0$ برای همه‌ی $n \geq 1$ باشد. احتمال رویداد زیر را بیابید: $$ \limsup_{n\to \infty} \big\{ X_n X_{n+1}> 0 \big\} $$ اولینایده من این است که باید برابر ۱ باشد زیرا گوسی‌ها برای یک مقدار متناهی مثبت هستند. فکر می‌کردم از قضیه‌ی بورل-کانتلی استفاده کنم و سعی کردم برخی مواردی را در خطوط زیر امتحان کنم:  \begin{align*} \mathbb{P} \big( \limsup_{n\to \infty} \big\{ X_n  X_{n+1}> 0 \big\}\big) &= \mathbb{P}\big( X_n X_{n+1} > 0  \,\,\, i.o. \big) \\ &\leq \mathbb{P}\big( \big\{ X_n X_{n+1}> 0  \,\,\, i.o \big\} \cap \big\{ X_{n+1} > 0 \,\,\, i.o\big\} \big)\\  &= \mathbb{P}\big( \big\{ X_n X_{n+1}> 0 \,\,\, i.o \big\}\big)  \,\,\mathbb{P}\big( \big\{ X_{n+1} > 0 \,\,\, i.o\big\} \big)  \,\,\,\, \text{(by independence)} \end{align*} اما مطمئن نیستم که این مسئله را به درستی درک کرده‌ام.
A.272	Why is $\sqrt{ab}$ = $\sqrt{a}\sqrt{b}$ not true when a and b are both negative?	Apparently $\sqrt{ab}$ = $\sqrt{a}\sqrt{b}$ is only true if a and b are both positive or if a is negative and b is positive or if a is positive and b is negative. In other words, a and b can't both be negative. Is it possible to algebraically prove this? Or is it just a result of the way the square root function is defined? I know of 1 way to prove this radical property, but I'm still not sure why it won't work for negative numbers. Let x = $\sqrt{ab}$. Let y = $\sqrt{a}\sqrt{b}$ Square both sides for both equations. $x^2 = (\sqrt{ab})^2 = ab$ $y^2 = (\sqrt{a}\sqrt{b})^2 = (\sqrt{a}\sqrt{b})(\sqrt{a}\sqrt{b}) = (\sqrt{a})^2(\sqrt{b})^2 = ab$ $\therefore x^2 = y^2$ $x^2-y^2=0$ $(x+y)(x-y)=0$ $\therefore x = y$ or $x = -y$ Or $\therefore y = x$ or $y = -x$ A lot of people will go through this line of reasoning (shown below) in order to justify why a and b can't both be negative. Considering that mathematicians define $i^2=-1$ or $i = \sqrt{-1}$ $1 = \sqrt{(-1)(-1)} = \sqrt{-1}\sqrt{-1} = (i)(i) = i^2 = -1 $ But this is only a specific instance where this property fails us. This isn't a rigorous or at least satisfying proof of why $\sqrt{ab}$ = $\sqrt{a}\sqrt{b}$ can only be true if a and b are not both negative. Note: I just started learning about complex and imaginary numbers and I am no means an expert in mathematical proofs, so if you do know the answer to this question please try (if possible) your best to answer the question without using too much complex or high-order math that I won't be able to understand.	radicals			چرا $\sqrt{ab} = \sqrt{a}\sqrt{b}$ وقتی که $a$ و $b$ هر دو منفی هستند، درست نیست؟	به نظر می‌آید $\sqrt{ab}$ = $\sqrt{a}\sqrt{b}$ تنها در صورتی درست است که a و b هر دو مثبت باشند یا اگر a منفی باشد و b مثبت باشد یا اگر a مثبت باشد و b منفی باشد. به عبارت دیگر، a و b نمی‌توانند هر دو منفی باشند. آیا ممکن است این را به صورت جبری اثبات کنیم؟ یا اینکه این فقط نتیجه‌ای از روش تعریف تابع ریشه مربعی است؟ من یک راه برای اثبات این ویژگی ریشه‌ها می‌شناسم، اما هنوز مطمئن نیستم چرا برای اعداد منفی کار نمی‌کند. فرض کنید x = $\sqrt{ab}$. y = $\sqrt{a}\sqrt{b}$ دو طرف معادله را به توان ۲ می‌رسانیم. $x^2 = (\sqrt{ab})^2 = ab$ $y^2 = (\sqrt{a}\sqrt{b})^2 = (\sqrt{a}\sqrt{b})(\sqrt{a}\sqrt{b}) = (\sqrt{a})^2(\sqrt{b})^2 = ab$ $\therefore x^2 = y^2$ $x^2-y^2=0$ $(x+y)(x-y)=0$ $\therefore x = y$ or $x = -y$ یا $\therefore y = x$ or $y = -x$ بسیاری از افراد این خط منطق را طی می‌کنند (همانطور که در زیر نشان داده شده است) تا موضوع a و b نتوانند هر دو منفی باشند را توجیه کنند. با در نظر گرفتن اینکه ریاضی‌دانان $i^2=-1$ یا $i = \sqrt{-1}$ را تعریف می‌کنند $1 = \sqrt{(-1)(-1)} = \sqrt{-1}\sqrt{-1} = (i)(i) = i^2 = -1 $ اما این تنها یک موارد خاص است که این ویژگی ما را ترک می‌کند. این اثبات دقیق یا حداقل اثباتی که منطقی باشد برای اینکه $\sqrt{ab}$ = $\sqrt{a}\sqrt{b}$ فقط زمانی درست باشد که a و b هر دو منفی نباشند، نیست. توجه: من تازه شروع به یادگیری اعداد مختلط و خیالی کردم و هیچ‌وقت نخبه در اثبات‌های ریاضی نبوده‌ام، بنابراین اگر شما پاسخ این سوال را می‌دانید، لطفاً بهترین توانایی خود را برای پاسخ دادن به سوال بدون استفاده از ریاضیات پیچیده یا پیشرفته‌ای که من قادر به درک آن نخواهم بود، بکار ببرید.
A.273	Can fractional/decimal radicals/roots exist?	For questions like "What is the 1/2th root of x would the answer be $x^2$? My logic is that since $$ \sqrt[\cfrac{1}{2}]{x}=x^{1/{(\cfrac{1}{2}})} $$ Which simplifies to $x^2$. So as a general rule it could be $$ \sqrt[\cfrac{1}{a}]{x}=x^{1/{(\cfrac{1}{a}})} =x^a $$ And with a different denominator $$\sqrt[\cfrac{b}{a}]{x}=x^{1/{(\cfrac{b}{a}})} =x^{\cfrac{a}{b}}$$ This corresponds to how decimal/fractional exponents denote radicals (their inverse) while fractional radicals are easier shown with exponents. Example : (2/3rd root of 4) $$\sqrt[\cfrac{2}{3}]{4}=4^{1/{(\cfrac{2}{3}})} =4^{\cfrac{3}{2}}= 8$$ Example (22/7th root of π) : $$\sqrt[\cfrac{22}{7}]{π}=π^{1/{(\cfrac{22}{7}})} =π^{\cfrac{7}{22}} \approx 1.439$$ Example (1/2th root of 1/4) : $$\sqrt[\cfrac{1}{2}]{\cfrac{1}{4}}=\cfrac{1}{4}^{1/(\cfrac{2}{1})} =\cfrac{1}{4}^{(\cfrac{2}{1})} =\cfrac{1}{4}^{2} =\cfrac{1}{16} $$	radicals,decimal-expansion,radical-equations			آیا کسرها/اعشار رادیکال‌ها/ریشه‌ها می‌توانند وجود داشته باشند؟	برای سوالاتی مانند "ریشه ۱/۲ از x چیست؟" آیا پاسخ $x^2$ خواهد بود؟ منطق من این است که از آنجایی که $$ \sqrt[\cfrac{1}{2}]{x}=x^{1/{(\cfrac{1}{2}})} $$ که به $x^2$ ساده می‌شود. بنابراین به عنوان قاعده کلی ممکن است $$ \sqrt[\cfrac{1}{a}]{x}=x^{1/{(\cfrac{1}{a}})} =x^a $$ و با یک مخرج متفاوت $$\sqrt[\cfrac{b}{a}]{x}=x^{1/{(\cfrac{b}{a}})} =x^{\cfrac{a}{b}}$$ این با توان ها تطابق دارد که نشان دهندهٔ ریشه‌ها هستند (معکوس آن‌ها) در حالی که ریشه‌های کسری با توان‌ها به راحتی نشان داده می‌شوند. مثال: (ریشه ۲/۳ از ۴) $$\sqrt[\cfrac{2}{3}]{4}=4^{1/{(\cfrac{2}{3}})} =4^{\cfrac{3}{2}}= 8$$ مثال (ریشه ۲۲/۷ از Ï€) : $$\sqrt[\cfrac{22}{7}]{Ï€}=Ï€^{1/{(\cfrac{22}{7}})} =Ï€^{\cfrac{7}{22}} \approx 1.439$$ مثال (ریشه ۱/۲ از ۱/۴) : $$\sqrt[\cfrac{1}{2}]{\cfrac{1}{4}}=\cfrac{1}{4}^{1/(\cfrac{2}{1})} =\cfrac{1}{4}^{(\cfrac{2}{1})} =\cfrac{1}{4}^{2} =\cfrac{1}{16} $$
A.274	Why the Heaviside distribution $H$ doesn't belong to any Sobolev space $H^{s}(\mathbb{R})$	I prooved that the Dirac distribution $\delta_{0}$ is in the Sobolev space $H^{s}\left(\mathbf{R}^{n}\right)=\left\{f \in \mathcal{S}^{\prime}\left(\mathbf{R}^{n}\right)\left|\left(1+|\xi|^{2}\right)^{s / 2} \mathcal{F} f \in L^{2}\left(\mathbf{R}^{n}\right)\right\}\right.$ for every $s<-n / 2$ but I steel wrestling to proof that the Heaviside distribution $H$ $\forall x \in \mathbb{R}, H(x)=\left\{\begin{array}{lll}{0} & {\text { si }} & {x<0} \\ {1} & {\text { si }} & {x \geq 0}\end{array}\right.$ Doesn't belong to any Sobolev space $H^{s}(\mathbb{R})$, could you elaborate on that? Thanks in advance!	real-analysis,functional-analysis,fourier-analysis,sobolev-spaces,distribution-theory			چرا توزیع هووی‌ساید $H$ در هیچ فضای سوبولف $H^{s}(\mathbb{R})$ واقع نمی‌شود؟	من اثبات کردم که توزیع دیراک $\delta_{0}$ در فضای سوبولف$H^{s}\left(\mathbf{R}^{n}\right)=\left\{f \in \mathcal{S}^{\prime}\left(\mathbf{R}^{n}\right)\left|\left(1+|\xi|^{2}\right)^{s / 2} \mathcal{F} f \in L^{2}\left(\mathbf{R}^{n}\right)\right\}\right.$ برای هر $s<-n / 2$ است، اما هنوز دارم با اثبات این موضوع مبارزه می‌کنم که توزیع هویساید $H$ $\forall x \in \mathbb{R}, H(x)=\left\{\begin{array}{lll}{0} & {\text { si }} & {x<0} \\ {1} & {\text { si }} & {x \geq 0}\end{array}\right.$ به هیچ فضای سوبولف $H^{s}(\mathbb{R})$ تعلق نمی‌گیرد، می‌توانید بیشتر در این مورد توضیح دهید؟ با تشکر از شما!
A.275	Proving an Integral Identity with Increasing Bounds	How can I show that $$ \lim_{A\rightarrow \infty} \int_0^A \frac{\sin(x)}{x}dx\;=\;\frac{\pi}{2}?$$ I know that can use the fact that, for $x>0$, $$x^{-1}\;=\;\int_0^\infty e^{-xt}dt$$ but I'm not sure how to begin.	real-analysis,integration,analysis			اثبات هویت یک انتگرال با افزایش حدود مرزی	می‌خواهم نشان دهم که $$ \lim_{A\rightarrow \infty} \int_0^A \frac{\sin(x)}{x}dx\;=\;\frac{\pi}{2}?$$ می‌دانم که می‌توانم از این حقیقت استفاده کنم که برای$x>0$: $$x^{-1}\;=\;\int_0^\infty e^{-xt}dt$$ اما مطمئن نیستم که چگونه شروع کنم.
A.276	Let $k\in\mathbb{N}$ and $a>1$. Show that $\lim_{n\to\infty} \frac{n^k}{a^n}=0$.	I think what I need to do is find the value of $n$ where $n^k. I know that this value occurs whenever $n>k\log_an$, however I don't understand how to interpret this result into a general $N$ to pick as a maximum for the sequence convergence. What am I missing here?	real-analysis			نشان دهید $\lim_{n\to\infty} \frac{n^k}{a^n}=0$ ، جایی که $k\in\mathbb{N}$ و $a>1$.	فکر می‌کنم آنچه باید انجام دهم این است که مقدار $n$ را پیدا کنم که $n^k$ را معادل می‌سازد. من می‌دانم که این مقدار هر زمان اتفاق می‌افتد که $n>k\log_an$، با این حال نمی‌فهمم چگونه این نتیجه را به $N$ عمومی برای انتخاب به عنوان حداکثر برای همگرایی دنباله تفسیر کنم. اینجا چه چیزی را از دست داده‌ام؟
A.277	Is the AM-GM inequality the only obstruction for getting a specific sum and product?	This might be silly, but here it goes. Let $P,S>0$ be positive real numbers that satisfy $\frac{S}{n} \ge \sqrt[n]{P}$. Does there exist a sequence of positive real numbers $a_1,\dots,a_n$ such that $S=\sum a_i,P=\prod a_i$? Clearly, $\frac{S}{n} \ge \sqrt[n]{P}$ is a necessary condition, due to the AM-GM inequality. But is it sufficient? For $n=2$, the answer is positive, as can be seen by analysing the discriminant of the associated quadratic equation. (In fact, the solvability criterion for the quadratic, namely- the non-negativity of the discriminant, is equivalent to the AM-GM inequality for the sum and the product). What about $n>3$?	real-analysis,polynomials,systems-of-equations,a.m.-g.m.-inequality			آیا نامساوی AM-GM تنها مانع برای به دست آوردن یک جمع و ضرب خاص است؟	این شاید کمی ساده باشد، اما بیایید سعی کنیم. فرض کنید $P،S > 0$ اعداد حقیقی مثبت باشند که شرط $\frac{S}{n} \geq \sqrt[n]{P}$ را ارضا می‌کنند. آیا دنباله‌ای از اعداد حقیقی مثبت $a_1،\dots،a_n$ وجود دارد به طوری که $S=\sum a_i$ و $P=\prod a_i$؟ به طور واضح، شرط $\frac{S}{n} \geq \sqrt[n]{P}$ یک شرط لازم است، به دلیل نامساوی میانگین حسابی و هندسی. اما آیا کافی است؟ برای $n=2$، پاسخ مثبت است، که می‌توان آن را با تحلیل دیسکریمینان معادله دوم در نظر گرفت. (در واقع، شرط قابلیت حل بودن برای معادله دوم، یعنی- نامنفی بودن دیسکریمینان، معادل نامساوی میانگین حسابی و هندسی برای جمع و ضرب است). اما برای $n>3$ چطور؟
A.278	Is there a differentiable function such that $f(\mathbb Q) \subseteq \mathbb Q$ but $f'(\mathbb Q) \not \subseteq \mathbb Q$?	Is there a differentiable function $f:\mathbb R \rightarrow \mathbb R$ such that $f(\mathbb Q) \subseteq \mathbb Q$, but $f'(\mathbb Q) \not \subseteq \mathbb Q$? A friend of mine asserted this without giving any examples. I seriously doubt it, but I had hard time trying to disprove it since analysis isn't really my thing. I can't even think of any class of differentiable functions with $f(\mathbb Q) \subseteq \mathbb Q$ other than the rational functions.	real-analysis			آیا تابعی قابل مشتق وجود دارد به گونه‌ای که $f(\mathbb{Q}) \subseteq \mathbb{Q}$ اما $f'(\mathbb{Q}) \not\subseteq \mathbb{Q}$؟	آیا یک تابع قابل مشتق $f:\mathbb{R} \rightarrow \mathbb{R}$ وجود دارد به طوری که $f(\mathbb{Q}) \subseteq \mathbb{Q}$، اما $f'(\mathbb{Q}) \not \subseteq \mathbb{Q}$؟ یکی از دوستانم این را ادعا کرد بدون ارائه هیچ نمونه‌ای. من به شدت این را شک دارم، اما سختی زیادی داشتم که این را رد کنم زیرا تحلیل واقعاً زمینه‌ام نیست. حتی نمی‌توانم به هیچ کلاسی از توابع قابل مشتق فکر کنم که $f(\mathbb{Q}) \subseteq \mathbb{Q}$ به جز توابع گویا.
A.279	If $\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2,$ show that $\lim_{x\to 0}f(x)=1$.	Question: Suppose $f:(-\delta,\delta)\to (0,\infty)$ has the property that $$\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2.$$ Show that $\lim_{x\to 0}f(x)=1$. My approach: Let $h:(-\delta,\delta)\to(-1,\infty)$ be such that $h(x)=f(x)-1, \forall x\in(-\delta,\delta).$ Note that if we can show that $\lim_{x\to 0}h(x)=0$, then we will be done. Now since we have $$\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2\implies \lim_{x\to 0}\frac{(f(x)-1)^2}{f(x)}=0\implies \lim_{x\to 0}\frac{h^2(x)}{h(x)+1}=0.$$ Next I tried to come up with some bounds in order to use Sandwich theorem to show that $\lim_{x\to 0} h(x)=0,$ but the bounds didn't quite work out. The bounds were the following: $$\begin{cases}h(x)\ge \frac{h^2(x)}{h(x)+1},\text{when }h(x)\ge 0,\\h(x)<\frac{h^2(x)}{h(x)+1},\text{when }h(x)<0.\end{cases}$$ How to proceed after this?	real-analysis,calculus,limits			اگر $\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2$ باشد، نشان دهید که $\lim_{x\to 0}f(x)=1$.	سوال: فرض کنید $f:(-\delta,\delta)\to (0,\infty)$ دارای ویژگی زیر باشد: $$\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2.$$ نشان دهید که $\lim_{x\to 0}f(x)=1$. رویکرد من: فرض کنید $h:(-\delta,\delta)\to(-1,\infty)$ چنین باشد که $h(x)=f(x)-1, \forall x\in(-\delta,\delta).$ توجه کنید که اگر بتوانیم نشان دهیم $\lim_{x\to 0}h(x)=0$، آنگاه کارمان تمام خواهد شد. حال از آنجا که داریم: $$\lim_{x\to 0}\left(f(x)+\frac{1}{f(x)}\right)=2\implies \lim_{x\to 0}\frac{(f(x)-1)^2}{f(x)}=0\implies \lim_{x\to 0}\frac{h^2(x)}{h(x)+1}=0.$$ سپس سعی کردم مرزهایی ارائه دهم تا از قضیه‌ی نهنگ‌سان استفاده کنم و نشان دهم که $\lim_{x\to 0} h(x)=0$، اما مرزها به خوبی کار نکردند. مرزهای ارائه شده به شرح زیر بودند: $$\begin{cases}h(x)\ge \frac{h^2(x)}{h(x)+1},\text{وقتی }h(x)\ge 0,\\h(x)<\frac{h^2(x)}{h(x)+1},\text{وقتی }h(x)<0.\end{cases}$$ چگونه پس از این ادامه دهم؟
A.280	Why do engineers use derivatives in discontinuous functions? Is it correct?	I am a Software Engineering student and this year I learned about how CPUs work, it turns out that electronic engineers and I also see it a lot in my field, we do use derivatives with discontinuous functions. For instance in order to calculate the optimal amount of ripple adders so as to minimise the execution time of the addition process: $$\text{ExecutionTime}(n, k) = \Delta(4k+\frac{2n}{k}-4)$$ $$\frac{d\,\text{ExecutionTime}(n, k)}{dk}=4\Delta-\frac{2n\Delta}{k^2}=0$$ $$k= \sqrt{\frac{n}{2}}$$ where $n$ is the number of bits in the numbers to add, $k$ is the amount of adders in ripple and $\Delta$ is the "delta gate" (the time that takes to a gate to operate). Clearly you can see that the execution time function is not continuous at all because $k$ is a natural number and so is $n$. This is driving me crazy because on the one hand I understand that I can analyse the function as a continuous one and get results in that way, and indeed I think that's what we do ("I think", that's why I am asking), but my intuition and knowledge about mathematical analysis tells me that this is completely wrong, because the truth is that the function is not continuous and will never be and because of that, the derivative with respect to $k$ or $n$ does not exist because there is no rate of change. If someone could explain me if my first guess is correct or not and why, I'd appreciate it a lot, thanks for reading and helping!	real-analysis,calculus,functions,derivatives,optimization			چرا مهندسان از مشتقات در توابع ناپیوسته استفاده می‌کنند؟ آیا این درست است؟	من دانشجوی مهندسی نرم‌افزار هستم و امسال درباره‌ی نحوه‌ی کار کردن پردازنده‌ها آموختم، به نظر می‌آید که مهندسان الکترونیک و من همچنین این موضوع را در زمینه‌ی خودم بسیار دیده‌ام، ما واقعاً از مشتقات با توابع پرشین استفاده می‌کنیم. به عنوان مثال برای محاسبه‌ی مقدار بهینه‌ی تعداد گیت‌های افزودنی برای کمینه‌سازی زمان اجرای عمل جمع: $$\text{ExecutionTime}(n, k) = \Delta(4k+\frac{2n}{k}-4)$$ $$\frac{d\,\text{ExecutionTime}(n, k)}{dk}=4\Delta-\frac{2n\Delta}{k^2}=0$$ $$k= \sqrt{\frac{n}{2}}$$ که در آن $n$ تعداد بیت‌های اعدادی است که قرار است جمع شوند، $k$ تعداد گیت‌های افزودنی در حالت ripple و $\Delta$ "دلتای گیت" است (زمانی که یک گیت زمان اجرای خود را می‌گیرد). به وضوح می‌بینید که تابع زمان اجرا کاملاً پیوسته نیست زیرا $k$ عدد طبیعی است و همچنین $n$. این موضوع من را دیوانه می‌کند زیرا از یک سو می‌فهمم که می‌توانم تابع را به عنوان یک تابع پیوسته تجزیه و تحلیل کنم و به این روش نتایجی بگیرم (که به نظرم می‌آید این کار را انجام می‌دهیم ("فکر می‌کنم"، به همین دلیل این سوال را می‌پرسم)، اما بینش و دانش من در مورد تحلیل ریاضی به من می‌گوید که این کاملاً اشتباه است، زیرا حقیقت این است که تابع پیوسته نیست و هرگز نخواهد بود و به همین دلیل، مشتق نسبت به $k$ یا $n$ وجود ندارد زیرا نرخ تغییری وجود ندارد. اگر کسی می‌تواند به من توضیح دهد که حدس اولیه من صحیح است یا خیر و چرا، خیلی سپاسگزارم که خوانده و کمک کرده‌اید!
