A.254	Integration question hard	Can I get some hints on how to solve this integral? $$ I=\int_0^\pi \frac{x \ dx}{1-sinx \ cosx} $$	整合问题难	如何解决这个整体? $$ I=\int_0^\pi \frac{x \ dx}{1-sinx \ cosx} $$	integration,definite-integrals
A.255	Integral of $e^{-\frac{u^2}{2}}$	This is the first time I came across the problem of finding integral of $\propto$. I have a joint distribution $$f_{X,Y}(x,y) \propto \exp\left(13xy - 94x^2 - \frac{1}{2}y^2\right)$$  where $ -\infty< x <\infty, -\infty< y <\infty $ I attempted to find $f_X(x)$ as follows:  \begin{align*} f_X(x) &\propto \int_{-\infty}^\infty e^{13xy - 94x^2 - \frac{1}{2}y^2}{\rm d}y\\ &\propto \int_{-\infty}^\infty e^{-\frac{1}{2}(y - 13x)^2 - \frac{19x^2}{2}}{\rm d}y\\ &\propto \frac{1}{e^{\frac{19x^2}{2}}} \int_{-\infty}^\infty e^{-\frac{u^2}{2}}{\rm d}u \end{align*} where $ u = (y - 13x)^2 $ Similarly, I derived $$ f_Y(y) \propto \frac{1}{e^{\frac{19x^2}{376}}} \int_{-\infty}^\infty e^{-u^2}{\rm d}u $$ where $ u = \sqrt{94}x - \frac{13y}{2\sqrt{94}} $ Could you please show me how to proceed to the destination solutions? Thanks in advance.	整体$e^{-\frac{u^2}{2}}$	这是我第一次遇到$\propto$的整体求解问题.我有一个共同分布$$f_{X,Y}x,y) \propto \exp\left(13xy - 94x^2 - \frac{1}{2}y^2\right)$$ 在$ -\infty< x <\infty, -\infty< y <\infty $中我试图找到$f_X(x)$如下: \begin{align*} f_X(x) &\propto \int_{-\infty}^\infty e^{13xy - 94x^2 - \frac{1}{2}y^2}{\rm d}y\\ &\propto \int_{-\infty}^infty e\\-frac{1}{2} d2}y - 13x^2 - \19x\nxt {2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{2}{3}{2}{2}{2}{2}{3}{3}{2}{3}{3}{3}{3}{3}{3}{3}{3}{3}{3}	integration,probability-distributions,definite-integrals
A.256	Why do we have to factorize the function before taking its limit	I am learning about limits and there is something that I cant quite understand: If we have the function:  $$ f(x) =\frac{x^2-1}{x-1} $$  Let's say that we want to see which value for y (image) the function approaches as x (domain) gets closer to 1. On a nutshell, we have to take this following limit:  $$ \lim_{x\to1}\frac{x^2-1}{x-1} $$  As soon as we look to this function, we realize that the function is not continuous at x = 1 (By the way, can I say that?).  I know the algorithm to figure out the solution of the limit: First, there is the need of eliminating the function discontinuity. Usually, it is just a matter of factorizing the function into a new function which the exactly same image as the one before with one crucial difference: The function is continuous for all real numbers  My doubts:Is my way to think about it correct? Can I think like that? Take the example above:    $$ f(x) = \frac{x^2-1}{x-1} $$  After factorizing, we get: $$ f(x) = {x+1} $$ If we plot both functions, they are the same, although the second one has its continuity all along the real numbers domain Thanks in advance	为什么我们必须在取其极限之前对函数进行因素化	简单来说,我们必须取下列限制:$$ \lim_{x\to1}\frac{x^2-1}{x-1} $$ 我们一看这个函数,我们就会发现函数在x = 1 (顺便说一下,我可以说吗?) 我们想看函数为y (图像) 的值,当函数接近x (域) 时接近 1. 总之,我们必须取下列限制:$$ \lim_{x\to1}\frac{x^2-1}{x-1} $$ 我们一看这个函数,我们就会发现函数在x = 1 (顺便说一下,我可以说吗?). 我知道算法来弄清楚该函数的解决方案:首先,是消除不连续性. 通常,这是一个问题,我们将新的函数分解成一个函数,其中一个函数与一个函数相同,但在上面的图像中,我们可以考虑:XXx=xx=xx=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x=x==============================================================================================================================================================================================================================================================================================================================================================	limits
A.257	Is "taking a limit" a function? Is it a procedure? A ternary operation?	I was sitting in analysis yesterday and, naturally, we took the limit of some expression. It occurred to me that "taking the limit" of some expression abides the rules of a linear transformation $$\lim_{x \rightarrow k}\ c(f(x)+g(x)) = c \lim_{x \rightarrow k} f(x) + c\ \lim_{x \rightarrow k} g(x),$$ and (my group theory is virtually non existent) appears also to be a homomorphism: $$\lim_{x \rightarrow k} (fg)(x) = \lim_{x \rightarrow k} f(x)g(x), $$ etc. Anyway, my real question is, what mathematical construct is the limit?	,这是一个程序,一个三角形操作?	我昨天在分析中坐着,当然我们把某种表达式的极限取出了.我觉得"取极"某种表达式遵守线性转换规则 $$\lim_{x \rightarrow k}\ c(f(x) +g(x)) = c \lim_{x \rightarrow k} f(x) + c\ \lim_{x \rightarrow k} g(x),$$和 (我的群体理论几乎不存在) 也似乎是同样形态: $$\lim_{x \rightarrow k} (fg) x) = \lim_{x \rightarrow k} fx) gx),等.	limits,terminology
A.258	How to prove $\lim_{x \to \infty} \frac{x^k}{e^x}=0$ ? (k is any positive number)	Originally, i was trying to find the value of $$\lim_{h \to 0} \frac{e^{-\frac{1}{h^2}}}{h}$$ to find out differentiabiltiy of  $f(x) = \begin{cases} e^{-1/x^2} & \text{ if } x \ne 0 \\ 0 & \text{ if } x = 0 \end{cases}$  at 0. In this case,  $$\lim_{h \to 0} \frac{e^{-\frac{1}{h^2}}}{h}=\lim_{x \to \infty} \frac{x}{e^{x^2}}=\lim_{x \to -\infty} \frac{x}{e^{x^2}}$$ So when I applied L'Hospital's rule, then its value was 0. And I thought that No matter how big $k$ is,  $$\lim_{x \to \infty} \frac{x^k}{e^x}$$ will be equal to zero because exponential's increase speed is much faster than polynomial's. Definitely, we can also apply L'hospital's rule at here, but I think it is not proper qualitative explanation for the fact that exponential is much bigger than polynomial. Is there any other approach which explains why  about this problem? (In fact, I tried to use $\epsilon-\delta$ but how can i show that there exist some $M$ s.t. for every $M then  $x^k<\epsilon e^x$?) (And I also tried to use inequality like $e^x>x+1$  for all $x>0$ but it only worked for $k<1$)	如何证明$\lim_{x \to \infty} \frac{x^k}{e^x}=0$? (k是任何正数)	首先,我试图找到$$\lim_{h \to 0} \frac{e^{-\frac{1}{h^2}}}{h}$$的值,以发现$f(x) = \begin{cases} e^{-1/x^2} & \text{ if } x \ne 0 \\ 0 & \text{ if } x = 0 \end{cases}$的差异性值在0. 在这种情况下,$$\lim_{h \to 0} \frac{e^{-\frac{1}{h^2}}}{h}=\lim_{x \to \infty} \frac{x}{e^{x \to -\infty}{x \to -\infty} \frac{x}{e^{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{x}{}{x}{x}{}{x}{x}{}{x}{}{}{x}{x}{x}{x}{}{x}{x}{x}{x}{}{x}{x}{x}{x}{x}{}{}{x}{}{}{x}{}{}{x}{x}{}{x}{}{}{x}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{x}{}{x}{}{}{}{}{}{x}{x}{	limits,derivatives,exponential-function,epsilon-delta,differential
A.259	Why does $n^c$ grow faster than $2^n$?	For every finite case, I can find a $c$ where $2^n = n^c$, so why is this true? $$\lim_{n \rightarrow \infty} \frac{2^n}{n^c} = 0$$ From the finite cases it seems like $2^n$ grows faster because we can find a $c$ to match it at any $n$.	为什么$n^c$增长速度比$2^n$快?	对于每个有限的案例,我可以找到一个$c$在$2^n = n^c$,所以为什么这是真的?	limits
A.260	limit with two variables	The limit I need to calculate is $\lim_{(x,y)\rightarrow (0,0)}\frac{xy^{2}}{x^{4}+y^{2}}$. Using polar coordinates I get: $lim_{r\rightarrow 0}\frac{r\cos(\theta)\sin^{2}(\theta)}{r^{2}\cos^{4}(\theta)+\sin^{2}(\theta)}$. Now if $\sin(\theta)\neq 0$ then the limit is $0$. How do I handle the case where $\theta=0$ or $\theta = \pi$? And is there a better way to approach this limit?	两个变量的限制	如果是$\sin(\theta)\neq 0$,那么这个限制是$0$.我如何处理$\theta=0$或$\theta = \pi$的情况?还有什么更好的方法来接近这个限制?	limits,multivariable-calculus
A.261	Show that $\det(T_n)=\sum_{k=0}^{n}\alpha^{n-k}\beta^k$	Let the matrix $T_n\in M(n\times n,\mathbb{F})$, where $\mathbb{F}$ denotes a field, be defined by $T_n=(t_{ij})$ with $$t_{ij}= \begin{cases}        \alpha\beta &  1\leq i\leq n-1,\;j=i+1 \\       \alpha+\beta & 1\leq i\leq n,\; j=i \\       1 & 2\leq i\leq n,\; j=i-1 \\       0 &\textrm{otherwise}    \end{cases} $$ Show that  $$\det(T_n)=\sum_{k=0}^{n}\alpha^{n-k}\beta^k$$  My approach: I tried a proof via induction and while the basis step is trivial, I can't seem to solve the induction step since the matrix is never in upper or lower triangular form but always a block matrix, which makes this seemingly difficult as when calculating the determinant of block matrices, one usually calculates the product of all the "diagonal blocks". I would very much appreciate help, thank you very much.	让我们看看.	让矩阵$T_n\in M(n\times n,\mathbb{F})$,其中$\mathbb{F}$表示一个字段,由$T_n=(t_{ij})$定义,$$t_{ij}= \begin{cases} \alpha\beta & 1\leq i\leq n-1,\;j=i+1 \\ \alpha+\beta & 1\leq i\leq n,\;j=i \\ 1 & 2\leq i\leq n,\;j=i-1 \\ 0 & \textrm{otherwise} \end{cases} $$ 显示$$\det(T_n) =\diabeta_{k=0}^^{n}\alpha{n-k}\k$$方法:我试图通过诱导证明,虽然基础总是微不足道的,但我似乎无法解决诱导步骤,因为矩阵的产品通常是高方形或低方形的,但当我计算一个矩阵块时,我会非常有帮助,但这很难,因为我认为这个过程中计算一个微积分块,但它很有帮助.	linear-algebra,matrices,induction,determinant
A.262	Positve part and negative part of a real number	Let $a$ be a real number . The positive part of $a$, denoted by $a^+$ is given by expression $$a^+ = \text{if } a\geq 0 \text{ then $a$ else } 0$$ The negative part of $a$, denoted by $a^-$ is given by expression $$a^- = \text{if } a\geq 0 \text{ then $0$ else } -a$$ Both $a^+$ and $a^-$  are non negative and the following relationship hold $$ a = a^+ - a^-$$ Above is the text from my compiler optimization book and I cannot understand the relationship explained. How can $a$ be a real number and have positive and negative parts?	实数的正部分和负部分	让$a$是实数.$a$的正部分,由$a^+$表示的,由表达式$$a^+ = \text{if } a\geq 0 \text{然后$a$其他 } 0$$的正部分,由$a^-$表示的,由表达式$$a^- = \text{如果 } a\geq 0 \text{然后$0$其他 } -a$$的$a^+$和$a^-$都是非负的,下面的关系保持$$a = a^+ - a^-$$上面是我的编译优化书的文本,我无法理解关系.如何$a$可以是一个真数,并具有正和负的部分?	linear-programming
A.263	Formal relationship between rules of inference and the material conditional	I am not $100\%$ clear as to what constitutes the difference between a rule of inference and the material conditional, at least in classical logic. I am using the truth-functional definition of the material conditional, commonly visualised through its truth table, but I'm not entirely sure what the formal definition of a rule of inference is. The wikipedia article defines it to be a particular kind of logical form, which seems to be a term from philosophical logic that I'm not familiar with, but reading that article didn't really answer my question. It pertains more to the mathematical side of things, and I am specifically interested in the interplay between the concepts on the syntactic and semantic level. As far as I can tell, any rule of inference can be 'captured' by a corresponding material conditional: if we take modus ponens as a well-known example, what is the difference between $$(a\land (a\to b))\to b$$ and $${a\to b,\text{ } a \over b}?$$ On a functional level, both statements seem to be expressing the same thing. What determines the need to use two separate terms and notations, and what, if anything, separates them?	推理规则与材料条件之间的正式关系	我不清楚推理规则和物质条件之间的区别是什么,至少在经典逻辑中.我使用物质条件的真相函数定义,通常通过其真相表来视觉化,但我完全不确定推理规则的正式定义是什么.维基百科文章定义它为一种特定的逻辑形式,这似乎是从哲学逻辑中来的术语,但我并不熟悉,但阅读该文章并没有真正回答我的问题.它更多地涉及到物质条件的数学方面,我特别感兴趣的是语法和语义层面上的概念之间的互动.	logic,soft-question,formal-systems
A.264	Modulo Power Arithmetic	While performing some arithmetic operations, i am stuck at one point.I want to know is it possible to write ($a^b)\%p$ as ($a^{(b\%p)})\%p$?	模块动力算法	在执行一些算术操作时,我被困在一个点.我想知道是否可以写 ($a^b)\%p$为 ($a^{(b\%p)})\%p$?	modular-arithmetic
A.265	How to show that $(a/b)^2$ in this situation cannot be an integer	Let $a$,$b$ be relatively prime integers which are both greater than or equal to $2$ . Show that $(a/b)^2$ cannot be an integer. I have tried to use contradiction to prove this result, but I am not sure that my idea is correct or not. Below is my idea (not a complete proof). Suppose $(a/b)^2$ be an integer. We have $a/b$ is an integer. Then, we have $a=bk$ where $k$ is an integer since $b$ divides $a$. Since $a,b$ are relatively prime, therefore $b$ must be $1$. Hence, contradiction arises. I am not sure that my idea is correct or not, could anyone help me to check it? If my idea is wrong, could you give me a idea to do this question?	如何证明在这种情况下,$(a/b)^2$不能是整数	让$a$,$b$是相对素整数,两个是比$2$大或等等. 显示$(a/b)^2$是不整数. 我试图使用矛盾来证明这个结果,但我不确定我的想法是否正确. 下面是我的想法 (不是完整的证明). 假设$(a/b)^2$是整数. 我们有$a/b$是整数. 然后,我们有$a=bk$是整数,因为$b$分为$a$. 因为$a,b$是相对素整数,因此$b$必须是$1$. 因此,矛盾出现. 我不确定我的想法是否正确,有人能帮我检查吗? 如果我的想法错误,你能给我一个想法来问这个问题吗?	number-theory,gcd-and-lcm
A.266	What happens when we (incorrectly) make improper fractions proper again?	Many folks avoid the "mixed number" notation such as $4\frac{2}{3}$ due to its ambiguity. The example could mean "$4$ and two thirds", i.e. $4+\frac{2}{3}$, but one may also be tempted to multiply, resulting in $\frac{8}{3}$. My questions pertain to what happens when we iterate this process -- alternating between changing a fraction to a mixed number, then "incorrectly" multiplying the mixed fraction. The iteration terminates when you arrive at a proper fraction (numerator $\leq$ denominator) or an integer. I'll "define" this process via sufficiently-complicated example: $$\frac{14}{3} \rightarrow 4 \frac{2}{3} \rightarrow \frac{8}{3} \rightarrow 2 \frac{2}{3} \rightarrow \frac{4}{3} \rightarrow 1\frac{1}{3}\rightarrow \frac{1}{3}.$$  Does this process always terminate?  For which $(p,q)\in\mathbb{N}\times(\mathbb{N}\setminus\{0\})$ does this process, with initial iterate $\frac{p}{q}$, terminate at $\frac{p \mod q}{q}$?	如果我们 (错误地) 再次做出不合适的分数,会发生什么?	许多人由于模糊性而避免了"混合数"符号,如$4\frac{2}{3}$.这个例子可能意味着"$4$和二三分之一",即$4+\frac{2}{3}$,但也可能会被诱惑乘以,导致$\frac{8}{3}$.我的问题是,当我们重复这个过程时会发生什么 - - 交替将一个分数变为混合数,然后"错误"乘以混合分数.当你到达一个正确的分数 (数值分数$\leq$) 或整数时,重复结束.我会通过足够复杂的例子"定义"这个过程:$$\fracright{14}{3} \rightarrow 4 \frac{2}{3} \arrow \frac{8}{3} \arrow \fracrow2} \racrow3} \racrow2} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \racrow3} \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \race \ra	number-theory,elementary-number-theory,recreational-mathematics,fractions
A.267	Dual of Lagrange Dual	For linear programming, it's well known that the dual of the dual is the primal. I'm wondering if it is the case for Lagrange duality, and I'm having a hard time showing this. Notationally, let the primal problem be: $$\text{minimize } \quad f_0(x)$$ $$\text{subject to } \quad f_i(x) \leq 0, \quad i = 1, \dots, m$$ And the dual be: $$\text{minimize } \quad -g(\lambda) = - \inf_x L(x, \lambda)$$ $$\text{subject to } \quad -\lambda \leq 0$$ Where $L(x,\lambda) = f_0(x) + \sum_{i=1}^m \lambda_i f_i(x)$ is the Lagrangian. I suspect it isn't true in general that the dual of dual is the primal. However, intuitively when I hear the term dual I assume that the dual of the dual should be the primal, so this got me confused.	拉格兰奇双	对于线性编程,众所周知,双重的双重是原始的.我想知道这是不是拉格兰奇的双重的情况,我很难证明这一点. 标注,让原始问题是:$$\text{minimize } \quad f_0(x)$$ $$\text{subject to } \quad f_i(x) \leq 0, \quad i = 1, \dots, m$$ 和双重的情况是:$$\text{minimize } \quad -g(inflambda) = - \\_x L, \lambda) $$ $$\text{subject to } \quad - \lambdaq 0$$ 虽然是拉格尔的总体.我不认为二重的双重是正确的,所以当我听到这个概念时,我应该认定是双重的,所以我应该认定是正确的.	optimization,convex-optimization,linear-programming,duality-theorems
A.268	If $Z\thicksim\text{Poisson}(\lambda)$, find the expected value of $\frac{1}{1+Z}.$	The Problem: Suppose that $Z\thicksim\text{Poisson}(\lambda)$. Find the expected value of $\dfrac{1}{1+Z}.$ We have that \begin{align*} E\left[\frac{1}{1+Z}\right]&=\sum_{k=0}^\infty\frac{1}{1+k}\frac{e^{-\lambda}\lambda^k}{k!}=e^{-\lambda}\sum_{k=0}^\infty\frac{\lambda^k}{(k+1)!}=\frac{e^{-\lambda}}{\lambda}\left[\sum_{k=0}^\infty\frac{\lambda^k}{k!}-1\right]\\ &=\frac{e^{-\lambda}}{\lambda}[e^\lambda-1]=\frac{1}{\lambda}-\frac{e^{-\lambda}}{\lambda}, \end{align*} where we used the Taylor series for the exponential function.  Do you agree with my approach above? Any feedback is most welcomed. Thank you very much for your time.	如果$Z\thicksim\text{Poisson}(\lambda)$,求$\frac{1}{1+Z}.$的预期值	问题:假设$Z\thicksim\text{Poisson}(\lambda)$. 找到$\dfrac{1}{1+Z}.$的预期值. 我们有那个\begin{align*} E\infty\frac{1}{1+Z}\right]&=\sum_{k=0}^\infty\frac{1}{1+k}\frac{e^{-\lambda}\lambda^k}{k!}=e^{-\lambda}\sum_{k=0}^\infty\frac{\lambda^k}{\lambda^k}{\lambda^k}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{\lambda}{bda}{bda}{bda}{bda}{bda}{bda}{b}{bda}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{b}{"{"{b}}{"{"{"{"{"{"{"{"{"}}}}}}}{"{"{"{"}}}}}}}{"{"	probability,solution-verification,expected-value,poisson-distribution
A.269	conditional probability in a family	Let a family have two children. It is known that one of the children is a boy. What is the probability that both the children are boys. So for this we build the sample space $S=\{(b,b)(b,g)(g,g)\}$ Let our event E be the case where both children are boys $E=\{ (b,b) \}$ Let the conditional be F $F=\{(b,g),(b,b)\}$ Hence $P(E|F)=\frac{P(E\cap F)}{P(F)}=\frac{1/3}{2/3}=\frac{1}{2}$ But the answer in my book is given as $\frac{1}{3}$ and I can't seem to understand why.	在家庭中有条件概率	让一个家庭有两个孩子.我们知道其中一个孩子是男孩. 两个孩子都是男孩的概率是多少. 所以我们为此构建了样本空间$S=\{(b,b)(b,g)(g,g)\}$让我们的事件E是两个孩子都是男孩的情况$E=\{ (b,b) \}$让条件是F$F=\{(b,g),(b,b)\}$因此$P(E|F)=\frac{P(E\cap F)}{P(F)}=\frac{1/3}{2/3}=\frac{1}{2}$但是我的书中的答案是$\frac{1}{3}$我似乎无法理解为什么.	probability,conditional-probability
A.270	Expected number of heads before it turns up tails five times	A fair coin is flipped repeatedly until it turns up tails five times. What is the expected number of heads before that happens? Based on the link given in the comment, I have found it can be solved using the recursion $E(n)=\frac{1}{2}(E(n)+1)+\frac{1}{2}(E(n-1))$ which is equivalent to $E(n)=E(n-1)+1$. Is it correct?	预期的头数,然后尾巴出现五次	根据评论中所提供的链接,我发现可以使用$E(n)=\frac{1}{2}(E(n)+1)+\frac{1}{2}(E(n-1))$复 recursion 解决,这相当于$E(n)=E(n-1)+1$.这是正确的吗?	probability,expected-value
